song_id,group,episode,stimulus_id,mix_id,posterior_mean_expected_rating,hdi_3,hdi_97,posterior_probability_highest,is_final_predicted_winner,draw_level_tie_probability,final_probability_tie_flag
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,50.18407206094095,40.908382927972596,59.10016593491787,0.004,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,61.89978537771937,51.4995411322004,70.50823134746814,0.8115,True,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,57.08707053800073,47.528013306414344,66.233826119622,0.17375,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,44.44223338222096,34.71183614394176,53.02911669335593,0.0,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s7,mix_b393d3919c78,51.269289472629744,41.5941998560716,60.639817207824166,0.01075,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s1,mix_9ffcd672af17,52.34687606480662,42.42808735184634,61.19492849253,0.004,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s2,mix_6f8b655d7999,64.06258938158506,54.04471884223908,72.75546938707777,0.8115,True,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s3,mix_65f41f41d3ab,59.249874541866404,49.94426234006491,68.76760474875317,0.17375,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,46.60503738608665,37.32395866921268,55.82687504526231,0.0,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s7,mix_b393d3919c78,53.43209347649543,44.13031410931309,62.88176842610039,0.01075,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,43.88065236837825,33.51303896710296,52.383539005121186,0.004,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,55.59636568515668,46.056405118143644,64.7035766717412,0.8115,True,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,50.78365084543804,41.065978232883126,59.9018958391972,0.17375,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,38.13881368965827,28.441767420466306,47.327934737372686,0.0,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s7,mix_b393d3919c78,44.96586978006705,35.65355052676963,54.56555512828175,0.01075,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_h,mix_302f0efe8a80,74.58946147664255,64.46232006631854,84.48289219139963,0.98775,True,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_i,mix_9baa86357fd4,58.658447146706166,48.709594924541584,69.49488059484253,0.003,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_k,mix_56e65a3ce054,27.792552465301473,17.45141418278459,37.710939348388905,0.0,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_qut_b,mix_c7bdcba64775,51.18134949296183,40.83016806001419,60.967712413379914,0.0,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,61.549283868407954,51.263003993657605,71.47459451309689,0.00925,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_h,mix_302f0efe8a80,76.75226548050823,66.63686627723274,86.94783647874291,0.98775,True,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_i,mix_9baa86357fd4,60.82125115057186,50.58638084812122,71.56922000596809,0.003,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_k,mix_56e65a3ce054,29.955356469167157,20.13291085008005,40.185242409684435,0.0,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_qut_b,mix_c7bdcba64775,53.34415349682752,43.75616050251854,63.92413362193771,0.0,False,0.0,False
