song_id,group,episode,stimulus_id,mix_id,posterior_mean_expected_rating,hdi_3,hdi_97,posterior_probability_highest,is_final_predicted_winner,draw_level_tie_probability,final_probability_tie_flag
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,48.80413475512959,39.60130194867098,57.80217394371235,0.006,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,60.12825121401568,51.10070422704927,69.48985274259455,0.7605,True,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,55.99080309444286,46.922363705314766,65.06208666882412,0.1915,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,43.121883646227786,33.615917530602346,52.04573553195989,0.0,False,0.0,False
id_like_to_know,group_01,EDR-1,id_like_to_know_pxl_s7,mix_b393d3919c78,52.54923047589287,43.28255398699141,61.63581975880999,0.042,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s1,mix_9ffcd672af17,51.03518519106387,41.9408007065676,60.14712444355166,0.006,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s2,mix_6f8b655d7999,62.359301649949956,52.80746061106838,71.58338782282686,0.7605,True,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s3,mix_65f41f41d3ab,58.22185353037714,48.976856645408304,67.28567032316406,0.1915,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,45.35293408216206,36.02422147680252,54.60951458516912,0.0,False,0.0,False
id_like_to_know,group_01,EDR-2,id_like_to_know_pxl_s7,mix_b393d3919c78,54.78028091182716,44.882517137145236,63.14302669943656,0.042,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s1,mix_9ffcd672af17,42.16342558596877,32.75177255638529,51.16955659688418,0.006,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s2,mix_6f8b655d7999,53.48754204485487,44.10871325705314,62.58751685344032,0.7605,True,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s3,mix_65f41f41d3ab,49.35009392528205,40.31648518553229,58.942775325462314,0.1915,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s5,mix_82d60d7c7fc5,36.48117447706697,26.98394079733117,45.684462586489886,0.0,False,0.0,False
id_like_to_know,group_01,FM-1,id_like_to_know_pxl_s7,mix_b393d3919c78,45.90852130673207,37.11303003349384,55.456889023773925,0.042,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_h,mix_302f0efe8a80,72.19745158235297,62.94830155402999,82.1782691907401,0.976,True,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_i,mix_9baa86357fd4,59.03905464433703,48.90703157508297,68.29375322637365,0.00575,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_du_k,mix_56e65a3ce054,25.3739244960862,16.366044503878488,35.06209929829916,0.0,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_qut_b,mix_c7bdcba64775,47.55277302574668,37.935504137296746,57.028385046386255,0.0,False,0.0,False
in_the_meantime,group_02,EDR-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,61.31442496722263,51.881687525389346,70.7090757636754,0.01825,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_h,mix_302f0efe8a80,74.42850201828723,64.88615748359928,83.75112158134165,0.976,True,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_i,mix_9baa86357fd4,61.27010508027131,51.76560308379305,71.21930192669359,0.00575,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_du_k,mix_56e65a3ce054,27.604974932020482,18.71611633142546,37.57954394848476,0.0,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_qut_b,mix_c7bdcba64775,49.78382346168097,39.73167380364536,58.88160353236298,0.0,False,0.0,False
in_the_meantime,group_02,EDR-2,in_the_meantime_qut_pro,mix_cdaef40f2b94,63.54547540315691,53.415196097658274,72.3363032260325,0.01825,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_h,mix_302f0efe8a80,65.55674241319214,55.56129700163399,74.62253029466865,0.976,True,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_i,mix_9baa86357fd4,52.398345475176214,42.27392436797677,61.737091282807846,0.00575,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_du_k,mix_56e65a3ce054,18.73321532692539,9.317914799202772,28.248876210999384,0.0,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_qut_b,mix_c7bdcba64775,40.91206385658587,30.965076484476974,50.266048110134804,0.0,False,0.0,False
in_the_meantime,group_02,FM-1,in_the_meantime_qut_pro,mix_cdaef40f2b94,54.67371579806182,45.185662449350374,63.86578444046241,0.01825,False,0.0,False
lead_me,group_01,EDR-1,lead_me_du_d,mix_f1f7973e5bac,53.27589581709963,44.24713429081418,62.27344934301319,0.1355,False,0.0,False
lead_me,group_01,EDR-1,lead_me_du_e,mix_271852ba8676,35.8322598188936,26.800244742881855,44.619667113355796,0.0,False,0.0,False
lead_me,group_01,EDR-1,lead_me_mcg_pro2,mix_d3e3580b6e30,58.86152417345021,49.67438440315427,68.26694123343832,0.85625,True,0.0,False
lead_me,group_01,EDR-1,lead_me_pxl_l1,mix_d5b28dfc8a93,45.179818620685545,36.46819352856225,54.40560878713088,0.00175,False,0.0,False
lead_me,group_01,EDR-1,lead_me_pxl_l4,mix_c7d9a071ba25,47.446468625709585,38.88765611458828,57.02281399173004,0.0065,False,0.0,False
lead_me,group_01,EDR-2,lead_me_du_d,mix_f1f7973e5bac,55.50694625303392,46.524861238125695,64.67142797971566,0.1355,False,0.0,False
lead_me,group_01,EDR-2,lead_me_du_e,mix_271852ba8676,38.063310254827876,29.036942573401568,46.75233936421848,0.0,False,0.0,False
lead_me,group_01,EDR-2,lead_me_mcg_pro2,mix_d3e3580b6e30,61.092574609384485,51.977723993835525,70.68197443104154,0.85625,True,0.0,False
lead_me,group_01,EDR-2,lead_me_pxl_l1,mix_d5b28dfc8a93,47.41086905661984,37.69022016721779,55.84999545084364,0.00175,False,0.0,False
lead_me,group_01,EDR-2,lead_me_pxl_l4,mix_c7d9a071ba25,49.67751906164387,40.60231207816717,58.842434233603875,0.0065,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_d,mix_f1f7973e5bac,46.635186647938816,38.21369533159945,55.96334807336116,0.1355,False,0.0,False
lead_me,group_01,FM-1,lead_me_du_e,mix_271852ba8676,29.191550649732783,19.935261216611238,37.95177942119092,0.0,False,0.0,False
lead_me,group_01,FM-1,lead_me_mcg_pro2,mix_d3e3580b6e30,52.22081500428939,43.22546574301026,61.913813630088335,0.85625,True,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l1,mix_d5b28dfc8a93,38.53910945152474,29.961195594831445,48.1052491916571,0.00175,False,0.0,False
lead_me,group_01,FM-1,lead_me_pxl_l4,mix_c7d9a071ba25,40.80575945654877,31.762231758601988,50.138409435313164,0.0065,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_pro1,mix_132e75f34470,74.95416428852269,65.73989099471794,84.29478117337823,0.69675,True,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_r,mix_0ba76f420c1d,72.2989421363498,63.16061918771,81.97978719818755,0.30325,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_t,mix_be2ccd4c43ff,36.62428460278381,27.437544504619673,46.02211155892502,0.0,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_v,mix_e08faaf8bbb3,58.364340595005245,49.591441584707226,67.64869495327832,0.0,False,0.0,False
pouring_room,group_02,EDR-1,pouring_room_mcg_x,mix_cbf8555ee2b2,56.652487252132865,47.263932314802084,66.0263823724521,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_pro1,mix_132e75f34470,77.18521472445697,68.02905837208758,86.35429270365556,0.69675,True,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_r,mix_0ba76f420c1d,74.52999257228407,65.03083578072665,83.60190421652581,0.30325,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_t,mix_be2ccd4c43ff,38.85533503871809,29.648669138015475,48.21249032490335,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_v,mix_e08faaf8bbb3,60.59539103093953,51.37560104492891,69.06690507572775,0.0,False,0.0,False
pouring_room,group_02,EDR-2,pouring_room_mcg_x,mix_cbf8555ee2b2,58.88353768806715,49.67190203303346,68.39274599452679,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_pro1,mix_132e75f34470,68.31345511936186,59.04520837861282,77.64952740511413,0.69675,True,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_r,mix_0ba76f420c1d,65.65823296718898,56.2781066094656,75.1586861107927,0.30325,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_t,mix_be2ccd4c43ff,29.983575433623002,19.97856623947925,38.776914180124564,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_v,mix_e08faaf8bbb3,51.72363142584443,42.21377493267977,60.26907724810735,0.0,False,0.0,False
pouring_room,group_02,FM-1,pouring_room_mcg_x,mix_cbf8555ee2b2,50.01177808297206,41.04188018306159,59.57420294164217,0.0,False,0.0,False
