song_id,mix_id,stimulus_id,rms,cf,bs,sw,si,source_mix_id,song,analytical_role,original_mix_name,original_dataset_filename,bs_note
Song_1,Mix_1,Song_1_Mix_1,0.0656963214278,18.5800933838,,0.0740834772587,-0.0248056594282,mix_9346b5d4ade2,Lead Me,representative,McG-A,McG-A.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_1,Mix_2,Song_1_Mix_2,0.0591329820454,16.9195213318,,0.0170932952315,-0.0129087874666,mix_d5b28dfc8a93,Lead Me,contrast_1,PXL-L1,PXL-L1.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_1,Mix_3,Song_1_Mix_3,0.0625870004296,13.8143320084,,0.117576912045,-0.0521329641342,mix_f1f7973e5bac,Lead Me,contrast_2,DU-D,DU-D.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_2,Mix_1,Song_2_Mix_1,0.0523102395236,15.7125759125,,0.0545476786792,0.0265296716243,mix_e2654ec905ad,Red To Blue,representative,McG-A,McG-A.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_2,Mix_2,Song_2_Mix_2,0.0454737171531,17.6194152832,,0.134228721261,0.126785472035,mix_7ac13e0b6376,Red To Blue,contrast_1,McG-B,McG-B.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_2,Mix_3,Song_2_Mix_3,0.0481000468135,14.4258899689,,0.249741911888,0.0995422303677,mix_dcc6aef84d67,Red To Blue,contrast_2,McG-F,McG-F.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_3,Mix_1,Song_3_Mix_1,0.0551882460713,16.9929389954,,0.0901865363121,-0.0182541050017,mix_efdedc0a36e7,In The Meantime,representative,UCP-A4,UCP-A4.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_3,Mix_2,Song_3_Mix_2,0.0524793677032,18.2260742188,,0.220763251185,0.595546245575,mix_22efc79c8253,In The Meantime,contrast_1,DU-J,DU-J.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_3,Mix_3,Song_3_Mix_3,0.0560294315219,17.366355896,,0.000543582602404,0.000562923552934,mix_c7bdcba64775,In The Meantime,contrast_2,QUT-B,QUT-B.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_4,Mix_1,Song_4_Mix_1,0.0592991933227,18.8200149536,,0.193889960647,0.0562552511692,mix_0ddb25d6180b,Pouring Room,representative,McG-Q,McG-Q.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_4,Mix_2,Song_4_Mix_2,0.0646217316389,18.2459716797,,0.0750391855836,-0.0488145165145,mix_132e75f34470,Pouring Room,contrast_1,McG-pro1,McG-pro1.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
Song_4,Mix_3,Song_4_Mix_3,0.0612343810499,19.9389343262,,0.147577553988,-0.0265915170312,mix_cbf8555ee2b2,Pouring Room,contrast_2,McG-X,McG-X.mp3,Bark spectrum exists as bark_mid_01..24 and bark_side_01..24 in raw_diffmst_features.csv; no one-column BS scalar is assumed here.
